platform_adi,kitle_fonlamasi_turu,kategori,fon_sekli,proje_adi,proje_sahibi,proje_sahibi_cinsiyet,kac_proje_destekledi,kac_projeye_abone,kac_projenin_sahibi,kac_proje_takiminda,konum,bolge,yil,proje_baslama_tarihi,proje_bitis_tarihi,gun_sayisi,tanitim_videosu,video_uzunlugu,gorsel_sayisi,sss,guncellemeler,yorumlar,destekci_sayisi,odul_sayisi,ekip_kisi_sayisi,web_sitesi,sosyal_medya,sm_sayisi,sm_takipci,etiket_sayisi,icerik_kelime_sayisi,proje_aciklamasi,hedef_miktari,basari_durumu
crowdfon,ödül,diğer,ya hep ya hiç,Magnezyam,Yunus Bozok,erkek,0,0,1,0,belirsiz,belirsiz,2021,,,60,var,24,1,0,0,0,1,1,1,yok,yok,0,0,0,57,"Türkiye e ticaret sektöründe güvenilir, hızlı ve hem satıcıları hem alıcıların düşük maliyetler ile bir a",300000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Çiçekçi (Kısa Film),Aykut Topçu,erkek,0,0,1,0,bursa,marmara,2015,24.12.2015,22.02.2016,60,yok,0,0,0,0,0,1,5,1,yok,yok,0,0,0,251,Desteklerinizle çekmek istediğimiz projelerimizden biri: Çiçekçi.,7000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Amigdala (Kısa Film),UTKU NAR,erkek,0,0,1,0,izmir,ege,2019,15.05.2019,14.06.2019,30,yok,0,2,0,0,0,0,9,1,yok,yok,0,0,2,125,Dışa vuramadığınız her şeyin en somut haliyle açığa çıkarılmasını ister misiniz ?,8000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Hazeran,Gizem Çoşgun,kadın,0,0,1,0,istanbul,marmara,2018,31.10.2018,15.12.2018,45,yok,0,2,0,0,0,0,6,1,yok,yok,0,0,0,189,Şiddet şiddeti doğurur.,7000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,Kısa Film Projem,Orhan Kara,erkek,0,0,1,0,belirsiz,belirsiz,2013,,,60,var,60,1,0,0,0,13,8,1,yok,yok,0,0,0,72,Hem senaryo hem kurgu hem de oyunculuk performansları açısından kısa film türünde alışılmışın dışında bi,1600,başarılı
fongogo,ödül,sağlık-güzellik,hepsi kalsın,Kuaför Uğurkan Esim - Kuaförünü Destekle,Uğurkan Esim,erkek,0,0,1,0,antep,güneydoğu,2020,16.04.2020,30.04.2020,14,var,49,4,0,0,0,2,4,1,yok,var,1,23400,5,133,Salonumuzun bakanlık kararıyla kapalı olduğu bu dönemde ayakta kalması sizin elinizde,10000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,Fikirlerimiz Hayat Bulsun!,Üsküdar Çocuk Üniversitesi,belirsiz,1,0,1,0,istanbul,marmara,2017,09.01.2017,23.02.2017,45,var,115,16,0,0,0,19,8,8,var,var,3,7285,0,389,"Sosyal Sorumluluk çalışmalarımız kapsamında, farkındalık çalışmalarımızı hayata geçirebilmek için stüdyoya ihtiyacımız var.",15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Portreler Fotoğraf Kitabı,Can Mocan,erkek,0,0,1,0,istanbul,marmara,2020,15.06.2020,14.08.2020,60,var,388,4,0,1,0,36,7,2,var,var,2,4312,4,367,2007-2020 arasında yaptığım portre çekimlerden oluşan bir fotoğraf kitabı.,20000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Serbest Radikaller/Free Radicals,Gamze Terra,kadın,0,0,1,1,istanbul,marmara,2018,20.09.2018,20.10.2018,30,var,34,5,0,0,0,28,8,4,yok,var,1,186,2,798,"Hayatımızın çemberine isteyerek ya da istemeyerek dahil ettiğimiz, sınırlarımızı zorlayan serbest radikaller nelerdir?""",7000,başarılı
fongogo,ödül,kültür-sanat,ya hep ya hiç,KAVRAM ve KARMAŞA,Veysel Boğatepe,erkek,0,0,1,0,ankara,iç anadolu,2019,22.02.2019,23.04.2019,60,var,61,12,0,0,0,0,6,2,yok,var,3,130,5,349,"Kurgu ve tasarımlarla yorumladığım 12 kavramla, toplumsal aydınlanmaya ve bilinçlenmeye katkı sunmayı amaçladım. Sanatçılar bu duyarlılıkla projede yer aldılar.",15000,başarısız
fongogo,ödül,diğer,hepsi kalsın,Oktay Torlak Hair Studio - Kuaförünü Destekle,Oktay Torlak,erkek,0,0,1,0,istanbul,marmara,2020,10.04.2020,10.05.2020,30,var,86,6,0,0,0,17,4,1,yok,var,1,19400,5,104,Covid-19 sebebiyle içinden geçtiğimiz bu zor dönemde bize destek olarak salonumuzun ayakta kalmasını sağlamak sizin elinizde.,20000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,"ENGELSİZ-EŞİT YAŞAMI,SANAT VE SPORLA MÜMKÜN KILAN YER: DÜŞLER AKADEMİSİ KAŞ",Düşler Akademisi Kaş,belirsiz,0,0,1,1,belirsiz,belirsiz,2015,,13.07.2017,60,yok,0,4,0,0,0,9,6,3,yok,yok,0,0,0,102,"Düşler Akademisi Kaş, hayatlarında ilkleri yaşayan engelli ve dezavantajlı bireylere daha iyi imkanlar sunabilmek için desteklerinizi bekliyor!",45000,başarısız
fongogo,ödül,yayıncılık,ya hep ya hiç,Uzaydan Bilim Dergisi 3 Aylık Özel Sayı,Uzaydan Com,belirsiz,0,0,1,0,antalya,akdeniz,2020,22.05.2020,21.07.2020,60,var,47,5,0,0,0,2,5,1,var,var,2,3515,5,645,"Uzaydan Güncel Haber Ve Bilgi Platformu; uzay, astronomi, keşif konularına ilişkin özel bir bilim dergisi çıkarmak için desteğe ihtiyaç duyuyor...",5500,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,Unless World,Muhammet Eroğlu,erkek,0,0,1,0,adıyaman,güneydoğu,2020,24.01.2020,24.03.2020,60,var,93,2,0,0,0,0,6,1,yok,var,1,195,0,154,Projemin Amacı Oyun Sektöründe Yenilikçi Bir Şirket Olmak.,2000,başarısız
fongogo,ödül,kültür-sanat,hepsi kalsın,Pandemide Caz Müzisyenleriyle Dayanışma Konseri,Eren Noyan,erkek,0,0,1,0,istanbul,marmara,2020,22.12.2020,7.02.2021,47,var,58,8,1,0,0,100,7,1,yok,yok,0,0,5,318,Pandemi şartlarında caz müzisyenlerine destek olmak ve 2021'e daha umutlu girebilmek için yılbaşını caz dolu bir konserle karşılıyoruz,50000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,Frontline Warfare,OverDamage  Studios,belirsiz,0,0,1,0,istanbul,marmara,2020,20.11.2020,19.01.2021,60,var,31,3,0,0,0,0,4,1,yok,var,1,1,0,220,"Frontline Warfare; Hikâye tabanlı, birçok ülkenin siyasi ve tarihi savaşlarının anlatıldığı (Oynandığı). Bir savaş oyunudur. Türkiye'de eşi olmayan bir projedir",5000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,Ahşap Sürat Teknesi,Engın Erdem,erkek,0,0,1,0,belirsiz,belirsiz,2015,,,60,yok,0,1,0,0,0,2,4,1,yok,yok,0,0,0,115,Yıllardır hevesle gelen bir projemi artık hayata geçirmek istiyorum . Ahşap sürat teknesinde kararlıyım . İçte,2500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Çekimleri Biten Nokta Filminin Animasyon Sahnesi İçin Destek Kampanyası,karis deniz kara,erkek,3,0,1,0,istanbul,marmara,2019,20.05.2019,19.07.2019,60,yok,0,11,0,0,0,7,9,2,var,var,4,58,0,592,"Çekimleri Tamamlanan ve Kaba Kurgusu Biten Kurmaca Filmimizin Animasyon Olarak Yapılacak Son Sahnesini Yapabilmek Adına Desteğinizi Bekliyoruz...""",25000,başarısız
fongogo,ödül,kültür-sanat,hepsi kalsın,ESKİŞEHİR KIRAATHANE KÜLTÜR SANAT EVİ'Nİ YAŞATMA VE DAYANIŞMA PROJESİ,Murat  Şen,erkek,0,0,1,0,eskişehir,iç anadolu,2020,24.09.2020,24.10.2020,30,var,181,1,1,1,0,2,3,1,yok,var,1,16335,5,186,"Eskişehir'de yıllardır sanat ve sanatçıyı destekleyen Kıraathane Kültür Sanat Evi; pandemi döneminde çok zarar etti, sizin desteğinizle yaşamaya devam etsin...",150000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,Nemli elektrik,Yasin Koyuncu,erkek,0,0,1,0,kayseri,iç anadolu,2020,,,60,var,170,3,0,0,1,0,6,1,yok,yok,0,0,0,307,Nem ile elektirik üretmek,50000,başarısız
fongogo,ödül,diğer,hepsi kalsın,#Onlineimece iyilik için koş ya da iyiliğini bağışla!,Ali Ercan Özgür,erkek,0,0,1,0,izmir,ege,2018,5.02.2018,6.04.2018,60,var,101,15,0,0,0,66,6,1,var,var,4,51373,5,284,İyiliğe bağış yapabilir ya da Runatolia'da İhtiyaç Haritası İmece Takımı ile birlikte koşabilirsin. Bu koşuda her adım gülümsemek ve gülümsetmek için!,9200,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Dönüşüm Belgeseli,Dönüşüm Film,belirsiz,0,0,1,0,istanbul,marmara,2018,06.08.2018,20.08.2018,14,var,186,0,0,0,0,29,7,6,yok,var,2,32,4,152,Dönüşüm Belgeseli,7500,başarılı
fonbulucu,ödül,diğer,ya hep ya hiç,Çorbada Benim de Tuzum Olsun,Seçkin Şevki Özer,erkek,0,0,2,0,sivas,iç anadolu,2018,,,60,yok,0,2,0,0,0,1,4,1,yok,var,1,81,0,90,Genç girişimciler olarak geleceğin teknolojilerini üretmek için ihtiyaç duyduğumuz araçlar için desteklerinizi bekliyoruz.,1000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,HAKKI KADIN,Rabia Görmez,kadın,0,0,1,1,belirsiz,belirsiz,2017,,3.09.2017,60,yok,0,2,0,0,0,3,5,1,yok,yok,0,0,0,120,"Bu proje 28. Ankara ULUSLARARASI Kısa film festivali içindir. Tema; ""Kadın hakları insan haklarıdır. Türkiye de kadın haklarını nasıl savunulmalı?""",6000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,AYŞE,Ömer Sevinç,erkek,0,0,1,0,çanakkale,marmara,2018,28.08.2018,27.09.2018,30,yok,0,9,0,1,0,6,9,5,yok,yok,0,0,0,476,Ayşe'nin babasından karne hediyesi olarak beraber denize girmelerini ve yıldız hikayelerini dinlemeyi istemesiyle bir masala ortak oluruz.,4000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,Doğada Hayat Var Yaratıcı Etkinlik Merkezinin Kurulması,Çiğdem Yıldız,kadın,0,0,1,0,istanbul,marmara,2017,06.02.2017,23.03.2017,45,var,143,7,0,1,0,6,8,3,yok,var,4,3880,5,410,Doğa ve sanat konulu etkinliklere kolaylıkla ulaşamayanlar için bir yaratıcı etkinlik merkezi açmak istiyorum.,25000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,Hayallerimiz Belkide Yazdıklarımızdan İbarettir,Gökhan Atik,erkek,0,0,1,0,belirsiz,belirsiz,2016,,,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,Yaklaşık 4 yıldır yazmış olduğum yaşamdan çıkardığım yazılar şiirlerin bulunduğu bir kitap çıkartmak i,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,Firmsare.com Global B2b Platformu Projesi,Firmsare,belirsiz,0,0,1,0,belirsiz,belirsiz,2018,,,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,"Firmsare global ölçekli olarak firmalara yönelik yayın yapan bir ilan ve teklif sistemidir. 

Firmsare üzerinde fir",50000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,7Filmi,Nazım Erdinç Turan,erkek,0,0,1,0,konya,iç anadolu,2018,16.05.2018,15.06.2018,30,var,55,3,0,0,0,1,4,17,var,var,3,27,5,191,"AristoteIes’in“GençIere  önem veriniz; çünkü bu yoIda en küçük ihmaI, üIkenin yapısını ve geIeceğini yok eder.”Sözünden yola çıkarak  çekilecek bir sinema filmi",30000,başarısız
fongogo,ödül,müzik,ya hep ya hiç,Küçük Zaman Kızı,Doğukan Güvercin,erkek,0,0,1,0,istanbul,marmara,2015,06.05.2015,5.07.2015,60,yok,0,8,0,0,0,2,6,1,yok,yok,0,0,0,274,Küçük Zaman Kızı'nın notalara dökülme hikâyesi. Bir single projesi.,7000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,Yaşam Marangozu,Deniz Koçak,kadın,0,0,1,0,belirsiz,belirsiz,2013,,,60,yok,0,1,0,0,0,2,4,1,yok,yok,0,0,0,40,Yaşam Marangozu film projesi 'Dünya hepimize yeter' diyen enternasyonal bir insanın Sarkis Çerkezyan'ın hayatını,3000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,Matchmytag,Mustafa Cem Pehlivan,erkek,0,0,1,0,belirsiz,belirsiz,2018,,,60,yok,0,1,0,0,0,8,4,1,yok,yok,0,0,0,115,"İş dünyasındaki kişileri , lokasyon bazlı olarak , yetenek ve ihtiyaçlarına göre birbirleriyle eşleştirecek o",32750,başarısız
fongogo,ödül,film-video-fotoğraf,hepsi kalsın,Ç-Engel,Suat Şenocak,erkek,0,0,1,0,bursa,marmara,2015,01.12.2015,29.02.2016,90,var,303,17,0,4,0,17,10,1,yok,var,2,139,0,1065,"Engel değil, Çengel Selami'nin fevkalade öyküsü... 'Apert Sendromu'na farkındalık yaratacak çok özel bir sinema filmi projesi ""Ç-Engel / The Cedilla""",50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,Hayvan Deneyleri,Uğur Kara,erkek,0,0,1,0,belirsiz,belirsiz,2014,,,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,Hayvan deneylerini anlatan ve önlenmesi için bilinç sağlamaya çalışan belgesel film çalışmamıza desteklerini,5000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,The Madman and The Nun by Wıtkacy Polonya'ya Gidiyor,Daniel Irizarry,erkek,0,0,1,1,belirsiz,belirsiz,2017,,16.09.2017,60,yok,0,2,0,0,0,5,6,1,yok,yok,0,0,0,120,Dünya prömiyerini Türk oyuncular ile Bilkent Üniversitesi'nde yapan The Madman And The Nun oyunu Polonya'daki Gardzienice Tiyatro Festivali'ne davet edildi.,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,İmparatorlukta Zor Bir Gün / A Hard Day at the Empire,Beste Yamalioglu,kadın,11,0,2,1,istanbul,marmara,2017,11.09.2017,11.10.2017,30,var,97,2,0,5,0,96,7,3,yok,var,1,420,5,1128,Osmanlı İmparatorluğu ile ilgili bir televizyon dizisinde sanat asistanı olarak çalışan Cansu’nun setteki trajikomik bir günü.,20000,başarılı
fongogo,ödül,diğer,ya hep ya hiç,Doğadaki Çocuk,Seren Kutadgu,kadın,2,0,1,0,istanbul,marmara,2019,2.09.2019,1.11.2019,60,var,149,5,0,0,0,105,8,6,yok,var,1,144,3,571,"İstanbul'daki çocuk yuvalarında yaşayan dezavantajlı çocukların topluma kazandırılmasına katkı sağlamak ve doğanın korunması konusunda farkındalık yaratmaktır.""",30000,başarılı
fongogo,ödül,sağlık-güzellik,hepsi kalsın,ALS hastalarını hayata bağlayalım..,Alper Ertuna,erkek,8,0,1,0,antalya,akdeniz,2018,10.09.2018,13.11.2018,64,var,72,7,0,1,0,131,5,1,yok,yok,0,0,0,781,"Projemizin amacı ALS hastalarına göz bilgisayarları alarak onları hayata bağlamak.""""""""",40000,başarılı
fongogo,ödül,diğer,ya hep ya hiç,Fongogo - Hayat Bulsun!,Fongogo Team,belirsiz,3,0,2,0,istanbul,marmara,2015,4.05.2015,3.07.2015,60,yok,0,12,0,0,0,51,11,7,yok,var,3,5634,0,167,"Fongogo ekibi olarak büyümek, daha geniş kitlelere ulaşmak ve daha fazla başarı hikayesi yaratmak istiyoruz!",50000,başarılı
fonbulucu,ödül,teknoloji,ya hep ya hiç,Kitlesel Alış-Veriş Platformu Limdrop,Barış Yusuf Eryentür,erkek,0,0,1,0,istanbul,marmara,2018,,,60,yok,0,3,0,0,0,1,9,1,yok,var,1,8,0,333,Ön sipariş modeli ile insanların kitlesel bir şekilde siparişlerinin toplandığı ve toptan birim fiyatına yakın ürün satın alabildikleri bir platform,30000,başarısız
fongogo,ödül,çevre,ya hep ya hiç,"Kuşlara Yuva, Toprağa Tohum",Ali Seyfullah Ari,erkek,0,0,1,0,konya,iç anadolu,2014,11.04.2014,10.06.2014,60,yok,0,4,0,0,0,1,3,1,yok,yok,0,0,0,211,Ağaç ev ve çamlarla daha fazla kişinin hem aileleriyle zaman geçirmesini hem de kuşların yaşamına ve doğaya katkıda bulunmasını hedefliyoruz.,1000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Mavinin Yedi Tonu Eğirdir,selim dilmenbh,erkek,0,0,1,0,ısparta,akdeniz,2016,14.04.2016,2.06.2016,49,yok,0,0,0,0,0,17,5,2,yok,yok,0,0,0,0,Mavinin 7 tonunu görüldüğü Eğirdir Gölü konulu belgeselimiz için bize destek olun.,1250,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,YASEMİN,Şaban ÇELİK,erkek,0,0,1,0,diyarbakır,güneydoğu,2017,23.10.2017,22.11.2017,30,var,91,5,0,0,0,0,6,2,yok,yok,0,0,0,154,Hayatın önüne koyduğu tüm engellerle cesurca mücadele etmiş bir kadının hikayesi. Biz O'nu çok sevdik. Eminiz siz de çok seveceksiniz.,8500,başarısız
fonbulucu,ödül,gıda-yeme-içme,ya hep ya hiç,Anne Eli Yemekleri,Barış Yılmaz,erkek,0,0,1,0,genel,genel,2018,,,60,var,55,1,0,0,0,1,5,1,yok,yok,0,0,0,62,Anne evi yemekleri,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,BİR TAŞRA DOKTORUNUN ANILARINDAN,berkan tekkaynar,erkek,0,0,1,0,istanbul,marmara,2019,07.01.2019,8.03.2019,60,yok,0,2,0,0,0,0,8,1,var,yok,0,0,1,367,25 YAŞINDA HİÇ KİMSEYİ SEVEMEDEN ÖLMEK DEHŞET VERİCİDİR.,10000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,Benim Babam (kısa Film Senaryosu,Gökmen Denk,erkek,0,0,1,0,belirsiz,belirsiz,2018,,,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,Gerçek Hayattan Alınma Bir Kısa Film Senaryosu Yazdım Fakat Çekebilmem İçin Destege İhtiyacım Var Ve Kısa Film,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,Mülteciler İçin Minirov,Kıvanç Mutlu,erkek,0,0,1,0,belirsiz,belirsiz,2016,,,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,Ülkemiz coğrafi olarak sıcak bir bölgede bulunmaktadır. Çevremizde insanı dramlar ve savaşlar vardır. Bu gergin,30000,başarısız
fonbulucu,ödül,teknoloji,ya hep ya hiç,Dijital Ürünler İlan Sitesi,Hüseyin Demirci,erkek,0,0,1,0,genel,genel,2020,,,60,yok,0,1,0,0,0,0,6,1,yok,var,3,3,0,358,"Dünün Deneyimi, Bugünün Bilgisi Ve Geleceğin Teknolojisi İle Güçlü Ve Kararlı Bir Girişim; Wolaps.Com",3000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,DI NAVBERÊ DE / ARADA,Ali Kemal Çınar,erkek,2,0,1,0,diyarbakır,güneydoğu,2018,24.07.2018,2.09.2018,40,var,56,6,0,0,0,101,7,1,var,var,2,1626,5,1634,"Osman anladığı dili konuşamayan, konuştuğu dili de anlamayan biridir. Bu özelliğinden dolayı zaman içinde iki işi aynı anda yapamaz hale gelir.",20000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,YANILGI - KISA FİLM,Ferhat Ertem,erkek,0,0,1,0,kocaeli,marmara,2019,26.11.2019,10.01.2020,45,yok,0,1,0,0,0,0,9,2,yok,yok,0,0,1,406,Merhabalar. Biz bir kısa film çekmek ve bu kısa film ile ulusal/uluslararası festivallerde yarışmak istiyoruz. Fakat bunun için desteğinize ihtiyacımız var!,12500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Siz Biraz Uzak Kaldınız,Elif Refig,kadın,5,0,1,0,istanbul,marmara,2019,16.05.2019,25.06.2019,40,var,65,12,0,0,0,51,6,2,yok,var,2,170,5,357,"Bir öğrenci evi,iki kadın,bir adam, iki skor, bir akşam yemeği, aşk, kalabalık sokaklar, bitmeyen umutlar, şehrin kocaman sesi altında ezilen küçük çığlıklar...",20000,başarılı
fonbulucu,ödül,teknoloji,ya hep ya hiç,Tdijits,Emrah Yaşar,erkek,0,0,3,0,genel,genel,2019,,,60,yok,0,4,0,0,0,0,5,1,yok,yok,0,0,0,542,Türk lirası endeksli digital para,1000000,başarısız
fonbulucu,ödül,eğitim,ya hep ya hiç,Ünicim,Salih Yemenli,erkek,0,0,1,0,genel,genel,2019,,,60,var,138,1,0,0,5,0,5,1,yok,var,1,1,0,391,Öğrencilerin sorunların en aza indirgeyip tatlı bağımlılık yapan bir projedir.,80000,başarısız
fongogo,ödül,spor,ya hep ya hiç,SPORSEN.COM,Ufuk Bozkaya,erkek,0,0,1,0,istanbul,marmara,2015,19.01.2015,20.03.2015,60,yok,0,6,0,0,0,0,6,1,yok,var,1,113,0,342,"Spor aşkını arttırmak için sporun her alanını internete taşıyan, spora özgü kurulmuş bir sosyal ağ",20000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,Happykids Çocuk Tableti,Tufan Macar,erkek,0,0,1,0,belirsiz,belirsiz,2013,,,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,40,"0-5 ve 6-13 yaş grubu için eğitici, eğlenceli tablet pc Çocuklarınız dilerse müzik dinler, oyun oynar, çizgi fi",4500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Kendim ile - Kısa Film,özlem çıngırlar,kadın,0,0,1,0,istanbul,marmara,2020,14.07.2020,18.08.2020,35,var,60,8,0,0,0,32,7,3,yok,var,1,300,0,414,"Korkaklıklarımızın farkına vardığımızda ve içimizde gizli kalanları uyandırdığımızda ne olur?', 'İçerde mi dışarda mı daha özgür olabilir bir insan?'",15750,başarılı
fonbulucu,ödül,eğitim,ya hep ya hiç,Ögrenci Blogları,İbrahim Aydoğdu,erkek,0,0,1,0,genel,genel,2018,,,60,yok,0,3,0,0,0,1,4,1,var,var,2,315,0,237,Gündemi daha eğlenceli okuma,6000,başarısız
fonbulucu,ödül,teknoloji,ya hep ya hiç,BUL7 | Merkezi Olmayan Arama Motoru,Bora Özer,erkek,0,0,1,0,genel,genel,2018,,,60,yok,0,3,0,0,1,4,10,1,yok,yok,0,0,0,444,"Veri hususunda kalıcı ve merkezi olmayan, çok yönlü bir sorgu sistemi.",50000,başarısız
arıkovanı,ödül,teknoloji,ya hep ya hiç,Wollox Pro - Ekranlarını Özgürleştir,Alaattin Tamer Cengiz,erkek,0,0,2,0,belirsiz,belirsiz,2018,,,60,var,60,4,0,0,0,22,9,1,yok,yok,0,0,0,549,Wollox Pro yeni nesil flat TV ve projeksiyon kullanımını kolaylaştıran bir görüntü kontrol sistemi olarak tanımlanabilir.,200000,başarılı
fongogo,ödül,müzik,ya hep ya hiç,MÜZİK EKSPRESİYLE DOĞU - İLK ALBÜM VE KARS'TAKİ MÜZİK FİLMİM,Deniz Orhangazi,erkek,0,0,1,1,belirsiz,belirsiz,2019,,18.10.2019,60,yok,0,1,0,0,0,1,6,1,yok,yok,0,0,0,120,Sömürülmeden sanatımızı elimizden gelen en iyi şekilde sunabilmek için desteğe ihtiyacımız var.,25000,başarısız
fongogo,ödül,müzik,ya hep ya hiç,Müzik Dünyasında Yeni Bir Nefes,Hasan Savaş,erkek,0,0,1,0,istanbul,marmara,2020,22.09.2020,21.11.2020,60,var,68,2,6,0,0,0,9,1,yok,yok,0,0,0,146,Özenle yaratılmış ilham verici müzik yapımlarının başka bir boyuta taşınabilmesi adına canlı performans ve video klip çekimleri için ekipmana ihtiyaç var.,8000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,Ben değil Biz:Hayalimdeki şirketten yurtdışında staj kabulü aldım.,Berkay Ürkmez,erkek,0,0,1,0,ankara,iç anadolu,2019,29.04.2019,31.05.2019,32,var,204,3,0,0,0,27,8,1,yok,var,2,500,5,980,"Ülkemizin ekonomik geleceğini katkıda bulunabilmek için ithalat-ihracat üzerine uluslararası bir şirkette staj yapmayı hayal ettim,MSC İtalya'dan kabul aldım.""",29812,başarılı
fongogo,ödül,dans-performans,ya hep ya hiç,Nart Dance'ın Hayaline Ortak Olur Musunuz?,Yeşim  Durmaz,kadın,2,0,1,0,sakarya,marmara,2020,20.01.2020,20.03.2020,60,yok,0,2,0,0,0,112,7,3,yok,yok,0,0,3,132,"Amacımız; çocukların ve gençlerin dansı, müziği, kültürü sevip benimseyebilecekleri bu sayede güzel dostluklar kurup bunu sürdürebilecekleri bir çatı olabilmek.",35000,başarısız
fonbulucu,ödül,teknoloji,ya hep ya hiç,Labirent Bilgi Yarışması,Mustafa Ünsal,erkek,0,0,1,0,genel,genel,2019,,,60,yok,0,1,0,0,0,1,4,1,yok,yok,0,0,0,290,Sıradışı bir bilgi yarışması deneyimi,50000,başarısız
arıkovanı,ödül,teknoloji,ya hep ya hiç,Hergele Elektrikli Scooter,Bugay Çağlar,erkek,0,0,1,0,belirsiz,belirsiz,2019,,,60,var,60,13,0,1,38,72,3,6,yok,yok,0,0,0,309,"Hergele nedir? Hergele, çok amaçlı kullanımı ile dikkat çeken bir elektrikli scooter olarak tanımlanabilir. Günlük kullanıma uygun ve kolay kullanılabilir bir yerli üretim ürünü olan Hergele, Türk mühendisler ve tasarımcılar tarafından özenle geliştirilmiş bir proje.",100000,başarılı
fongogo,ödül,sağlık-güzellik,hepsi kalsın,Ms Güzellik Salonu - GÜZELLİK SALONUNU DESTEKLE,Menevşe  Sanal,kadın,0,0,1,0,ankara,iç anadolu,2020,28.04.2020,12.05.2020,14,var,49,4,0,0,0,0,4,1,yok,var,1,10100,0,127,Merkezimizin kapalı olduğu bu günlerde işletmemize CANSUYU olmak sizin elinizde,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,"Hindistan Yolunda, Yolları Birleştirmek...",Ayşen Atıl,kadın,1,0,1,0,istanbul,marmara,2016,20.12.2016,3.02.2017,45,var,117,11,0,4,0,16,9,3,var,var,4,1628,4,846,"Bu proje bir sanat, yoga, yolculuk ve bunların birleşimiyle yolları birleştirme, hayalleri gerçekleştirme projesidir.",10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Yalın,Yağız Arıkan,erkek,0,0,1,0,istanbul,marmara,2019,15.04.2019,13.05.2019,28,var,55,2,0,0,0,18,9,4,yok,yok,0,0,4,367,Yalnızlık bir filmde karakter olsaydı?,5000,başarılı
